"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CHD9",9.58322141768103e-293,0.878552149892787,0.607,0.163,2.67304795003377e-288,"pDC","CHD9"
"JAML2",6.3763405898836e-290,0.929418663143742,0.734,0.228,1.77855268073623e-285,"pDC","JAML"
"HLA-DRB53",2.12217277908684e-289,1.39425378378472,0.912,0.422,5.91937653270691e-285,"pDC","HLA-DRB5"
"TUBA1B2",6.85757387036274e-289,1.44560759284046,0.859,0.429,1.91278307966028e-284,"pDC","TUBA1B"
"RNF1302",4.16461753618844e-287,1.05104504735813,0.78,0.261,1.16163676936904e-282,"pDC","RNF130"
"SSR4",8.29702644589198e-281,1.20307602495362,0.949,0.685,2.31428958655265e-276,"pDC","SSR4"
"ERCC1",1.07466732834304e-280,0.890266666723725,0.611,0.173,2.99756957894724e-276,"pDC","ERCC1"
"CST32",1.8700145847911e-280,1.00422592573617,0.967,0.338,5.21603168135781e-276,"pDC","CST3"
"NGLY1",1.51620574330716e-276,0.835275012768125,0.539,0.138,4.22915267980665e-272,"pDC","NGLY1"
"HLA-DRB13",2.50582927315232e-275,1.24599121000748,0.903,0.403,6.98950959160376e-271,"pDC","HLA-DRB1"
"SLC7A5",3.95216778567842e-275,0.854416624192353,0.507,0.123,1.10237816045928e-270,"pDC","SLC7A5"
"PDIA4",5.12983456806942e-274,0.932160269413299,0.599,0.168,1.4308647560716e-269,"pDC","PDIA4"
"PPM1K",5.39066763749528e-268,0.898716552674505,0.695,0.218,1.50361892412656e-263,"pDC","PPM1K"
"TMEM109",2.47019434846052e-267,0.971164532772902,0.698,0.23,6.89011309616094e-263,"pDC","TMEM109"
"PLEK2",3.26035774050773e-266,1.17471481503836,0.879,0.396,9.09411584559822e-262,"pDC","PLEK"
"SRP14",9.12568339655129e-264,1.01560931618591,0.968,0.833,2.54542686980005e-259,"pDC","SRP14"
"STX7",1.16353460594087e-262,0.791632196818686,0.606,0.173,3.24544707635088e-258,"pDC","STX7"
"DCK",2.13216359153439e-256,0.823343730532447,0.561,0.156,5.94724390586688e-252,"pDC","DCK"
"MIIP",7.55176038203271e-255,0.765924355203434,0.555,0.151,2.10641252336038e-250,"pDC","MIIP"
"SSR3",4.2686038850759e-252,0.995590720831146,0.749,0.281,1.19064168166422e-247,"pDC","SSR3"
"UCP2",8.03655419098213e-248,1.24528915506171,0.924,0.613,2.24163606049065e-243,"pDC","UCP2"
"CTSZ2",2.82938981655833e-247,0.923076958288448,0.632,0.196,7.89201701532616e-243,"pDC","CTSZ"
"NCF12",3.21539473073677e-237,0.861685273754181,0.875,0.354,8.96870052244407e-233,"pDC","NCF1"
"CD4",5.47553839750412e-235,0.962403222776655,0.626,0.206,1.52729192521582e-230,"pDC","CD4"
"FCGRT2",1.51967472773824e-233,0.863843740687744,0.785,0.28,4.23882871808028e-229,"pDC","FCGRT"
"SMIM14",6.91270382309027e-230,0.65864918599386,0.502,0.134,1.92816047737457e-225,"pDC","SMIM14"
"TMED10",1.72839612480052e-222,0.972495288375006,0.838,0.366,4.82101531090609e-218,"pDC","TMED10"
"IRF2BP2",1.00277604237484e-219,0.849506525253593,0.645,0.219,2.79704321499614e-215,"pDC","IRF2BP2"
"RNF5",7.62171030495898e-214,0.696625058144532,0.513,0.147,2.12592365536221e-209,"pDC","RNF5"
"CYTH4",2.12248783835649e-212,0.849902845722649,0.639,0.217,5.92025532752776e-208,"pDC","CYTH4"
"RPLP01",1.38402589037562e-211,0.745285443528395,0.994,0.968,3.86046341602472e-207,"pDC","RPLP0"
"SMARCB1",2.20223904217539e-210,0.782066568838656,0.621,0.206,6.1427053603398e-206,"pDC","SMARCB1"
"CTSC1",9.24565100280702e-208,1.14292893073834,0.832,0.405,2.57888943421296e-203,"pDC","CTSC"
"TACC1",3.01031510448621e-206,0.837411728258764,0.643,0.225,8.39667192094338e-202,"pDC","TACC1"
"SEC61G",1.65050263253017e-201,1.04687331983653,0.871,0.52,4.60374699291639e-197,"pDC","SEC61G"
"UNC119",3.16709355113504e-199,0.711956613277124,0.564,0.179,8.83397404218097e-195,"pDC","UNC119"
"NUDT22",8.0290176560134e-199,0.688512541890774,0.544,0.17,2.23953389479182e-194,"pDC","NUDT22"
"CUX1",1.43365126230473e-198,0.678274438202982,0.58,0.187,3.99888346594659e-194,"pDC","CUX1"
"SFT2D1",4.22971490389224e-198,0.746601334107393,0.646,0.23,1.17979437814266e-193,"pDC","SFT2D1"
"HMGA11",3.57282808710235e-196,0.770520123315623,0.599,0.206,9.96568938335457e-192,"pDC","HMGA1"
"CYBB1",3.66832094106594e-196,0.7269652413089,0.715,0.246,1.02320476009152e-191,"pDC","CYBB"
"HINT11",1.03568469909744e-195,0.886574070218567,0.949,0.797,2.8888353311925e-191,"pDC","HINT1"
"UBL7",3.72945747308958e-193,0.661868764944767,0.541,0.17,1.04025757296888e-188,"pDC","UBL7"
"CD362",1.69229709185661e-190,0.605529655723748,0.531,0.159,4.72032427831563e-186,"pDC","CD36"
"NUDT1",1.1009292846679e-182,0.638344818006455,0.501,0.153,3.07082205372417e-178,"pDC","NUDT1"
"CANX",6.45987369852593e-182,0.94473108443869,0.789,0.365,1.80185257072984e-177,"pDC","CANX"
"TIMM13",1.77238163245012e-179,0.721053512686557,0.644,0.238,4.94370408739312e-175,"pDC","TIMM13"
"ITGAE",1.64206392806824e-178,0.604628374561855,0.523,0.164,4.58020891456075e-174,"pDC","ITGAE"
"SELL1",9.56458695593204e-178,0.909002030274733,0.883,0.482,2.66785023961812e-173,"pDC","SELL"
"RPN2",3.27181677612672e-177,0.87540322929719,0.764,0.352,9.12607853365027e-173,"pDC","RPN2"
"TRAM1",2.44222311157027e-176,0.887760034449561,0.772,0.359,6.81209292510294e-172,"pDC","TRAM1"
"DNAJC4",7.54916747436625e-172,0.684368002087468,0.637,0.238,2.10568928362498e-167,"pDC","DNAJC4"
"WDR74",1.11587610690747e-168,1.10835558773227,0.72,0.318,3.112513224997e-164,"pDC","WDR74"
"TMEM14C1",1.44552678997236e-166,0.65792611022527,0.55,0.19,4.0320078752699e-162,"pDC","TMEM14C"
"PPIA1",1.2424263203176e-164,0.638098855485462,0.973,0.929,3.46549973526188e-160,"pDC","PPIA"
"COMT1",3.2015132045485e-164,0.692960045313014,0.646,0.247,8.92998078144712e-160,"pDC","COMT"
"MLF2",8.1317831976032e-162,0.739835102557711,0.725,0.317,2.26819828730746e-157,"pDC","MLF2"
"LYN1",1.03922524556732e-161,0.634712226753446,0.632,0.232,2.89871097746093e-157,"pDC","LYN"
"SAMHD12",1.937691455257e-161,0.981036053852824,0.876,0.507,5.40480277614834e-157,"pDC","SAMHD1"
"ALDH22",3.9553121784898e-161,0.510930005211123,0.516,0.165,1.10325522594616e-156,"pDC","ALDH2"
"OGT",1.88341145990672e-160,0.989590153106016,0.713,0.32,5.25339958511781e-156,"pDC","OGT"
"SIVA1",8.75061986469679e-160,0.859636279732401,0.703,0.319,2.44081039885988e-155,"pDC","SIVA1"
"GRSF1",1.71979242138058e-159,0.784066735773772,0.635,0.257,4.79701700095686e-155,"pDC","GRSF1"
"CD164",5.41318449998403e-159,0.896377153237461,0.799,0.404,1.50989955258055e-154,"pDC","CD164"
"FAM96A",8.44332654615536e-159,0.733666391519787,0.694,0.294,2.35509707351911e-154,"pDC","FAM96A"
"CCS",1.42757636507745e-157,0.612115080875018,0.532,0.182,3.98193875511052e-153,"pDC","CCS"
"RAB11FIP1",3.95422438974505e-157,0.75212467255356,0.539,0.19,1.10295180903159e-152,"pDC","RAB11FIP1"
"SKAP2",5.84821509806218e-156,0.600131188516761,0.526,0.179,1.63124263730248e-151,"pDC","SKAP2"
"LIME1",3.14952168725906e-155,0.763760395338756,0.651,0.26,8.7849608422717e-151,"pDC","LIME1"
"NHP2",7.30911879139786e-155,0.737507508791307,0.723,0.32,2.0387325044846e-150,"pDC","NHP2"
"LAP31",8.99254135947914e-155,0.657721373040072,0.598,0.223,2.50828956139952e-150,"pDC","LAP3"
"MS4A6A2",1.99272785485429e-154,0.879040345117487,0.617,0.232,5.55831580554506e-150,"pDC","MS4A6A"
"AC007952.4",5.33957858199341e-153,0.752664252492109,0.558,0.204,1.48936865387542e-148,"pDC","AC007952.4"
"LAPTM4A",1.65778202874727e-149,0.761469520916884,0.686,0.299,4.62405141278475e-145,"pDC","LAPTM4A"
"AC245014.3",5.83316240268417e-149,0.829940417537382,0.631,0.258,1.62704398898069e-144,"pDC","AC245014.3"
"SND1",1.25297344338598e-145,0.673706984853069,0.572,0.214,3.49491882563652e-141,"pDC","SND1"
"CDK2AP2",1.97676801278149e-144,0.768489544618183,0.642,0.27,5.51379901805141e-140,"pDC","CDK2AP2"
"SYNGR23",3.06253418268832e-143,0.845471730361358,0.764,0.388,8.54232659577254e-139,"pDC","SYNGR2"
"SLC25A51",1.33853831582523e-142,0.767013079027079,0.898,0.59,3.7335849243313e-138,"pDC","SLC25A5"
"SEC11C",1.83936779912116e-142,0.779800106521095,0.61,0.246,5.13054860208866e-138,"pDC","SEC11C"
"LMAN1",5.70805195693862e-142,0.609972884986549,0.515,0.18,1.59214693234889e-137,"pDC","LMAN1"
"AP3S1",3.29621553821946e-139,0.607211404995972,0.58,0.226,9.19413400075553e-135,"pDC","AP3S1"
"XBP1",5.1147689383613e-139,0.747877896260166,0.694,0.314,1.42666249997712e-134,"pDC","XBP1"
"MAP4K1",1.81601014171741e-136,0.528417668558163,0.509,0.176,5.06539708829238e-132,"pDC","MAP4K1"
"FERMT31",2.78555043161403e-135,0.666545977245424,0.749,0.358,7.76973581890101e-131,"pDC","FERMT3"
"P4HB",1.14105149992355e-134,0.819255232435173,0.782,0.433,3.18273494873677e-130,"pDC","P4HB"
"SNX33",5.39942194858709e-133,0.769056804918411,0.785,0.411,1.5060607641194e-128,"pDC","SNX3"
"BAG1",3.58501410450939e-132,0.68360954479884,0.573,0.232,9.99967984170805e-128,"pDC","BAG1"
"TMX1",3.65701441607967e-132,0.565545998260364,0.51,0.185,1.0200510310771e-127,"pDC","TMX1"
"SPCS3",2.80764830475953e-131,0.733723522269332,0.666,0.291,7.83137341646576e-127,"pDC","SPCS3"
"ATP6V0B2",8.50351724272849e-130,0.701634748247017,0.826,0.433,2.37188606451426e-125,"pDC","ATP6V0B"
"TMED9",1.84046716485414e-129,0.731141994229753,0.682,0.316,5.13361506292764e-125,"pDC","TMED9"
"NAPA",3.1008236988546e-128,0.721893199628013,0.732,0.363,8.64912754321513e-124,"pDC","NAPA"
"PDIA6",9.81074595138342e-127,0.689878170858035,0.635,0.275,2.73651136821938e-122,"pDC","PDIA6"
"OS9",1.20562761371534e-126,0.672095665219549,0.664,0.292,3.3628571029362e-122,"pDC","OS9"
"SEC13",1.04227779885263e-124,0.610173380666233,0.579,0.234,2.90722546433965e-120,"pDC","SEC13"
"MAP3K81",7.05610180514141e-124,0.613874212065541,0.59,0.245,1.96815847650809e-119,"pDC","MAP3K8"
"PHYKPL",9.13365079561204e-124,0.5131410976842,0.542,0.208,2.54764921642007e-119,"pDC","PHYKPL"
"KIF5B",1.96331331451479e-123,0.706456315263082,0.679,0.32,5.47626982817609e-119,"pDC","KIF5B"
"SNRPN",9.97048765943106e-121,0.565643807184228,0.579,0.233,2.7810681228451e-116,"pDC","SNRPN"
"SLC3A2",6.07297391189654e-120,0.572880193971324,0.604,0.254,1.6939346132453e-115,"pDC","SLC3A2"
"CHMP4B",8.44397725868834e-120,0.500554667432151,0.52,0.199,2.35527857676594e-115,"pDC","CHMP4B"
"CDKN2D1",1.99830537271961e-119,0.656139100178329,0.606,0.265,5.57387317612682e-115,"pDC","CDKN2D"
"DHRS71",2.95939644207611e-119,0.678725243350025,0.754,0.383,8.2546444958829e-115,"pDC","DHRS7"
"DNAJC7",7.20631434044558e-118,0.56543315379434,0.591,0.247,2.01005725898048e-113,"pDC","DNAJC7"
"GLIPR12",1.72100788892903e-117,0.713656583747547,0.732,0.357,4.80040730458976e-113,"pDC","GLIPR1"
"ZNF706",1.87145657183885e-117,0.705223493415085,0.708,0.355,5.22005381583011e-113,"pDC","ZNF706"
"SELENOH",4.95531991708291e-117,0.713341687626207,0.847,0.526,1.38218738447194e-112,"pDC","SELENOH"
"NBDY",8.45146037435145e-117,0.566872824248987,0.544,0.217,2.35736584221785e-112,"pDC","NBDY"
"HM13",2.31272355783471e-116,0.684121584086839,0.68,0.322,6.45087981986836e-112,"pDC","HM13"
"APEX11",1.63639744904203e-114,0.595913609173668,0.677,0.314,4.56440340461293e-110,"pDC","APEX1"
"MYDGF",2.28702486603346e-114,0.695572593283397,0.626,0.289,6.37919845882714e-110,"pDC","MYDGF"
"PTRHD11",3.55180491436802e-114,0.569013857486811,0.569,0.238,9.90704944764671e-110,"pDC","PTRHD1"
"GNAS1",3.83028623357617e-114,0.700454678011095,0.783,0.431,1.0683817391314e-109,"pDC","GNAS"
"NDUFV2",5.19820364596215e-114,0.639886187928363,0.724,0.361,1.44993494296822e-109,"pDC","NDUFV2"
"CLTC",6.39054375989961e-113,0.54513152604914,0.504,0.198,1.7825143709488e-108,"pDC","CLTC"
"PEBP11",4.6695484300423e-112,0.645678663071134,0.793,0.426,1.3024771435917e-107,"pDC","PEBP1"
"TRABD",1.26211390573588e-111,0.565623827679158,0.668,0.308,3.5204143172691e-107,"pDC","TRABD"
"DBNL",2.23499601188374e-111,0.610107744178584,0.705,0.35,6.23407437594733e-107,"pDC","DBNL"
"NIN",1.50261131785719e-109,0.619156875452202,0.533,0.223,4.19123374889905e-105,"pDC","NIN"
"HMGN1",6.28452122944477e-109,0.664460903111419,0.833,0.518,1.75294150652903e-104,"pDC","HMGN1"
"PRKCB",6.66081152346169e-108,0.599395621436311,0.651,0.302,1.85790015823917e-103,"pDC","PRKCB"
"CHCHD2",1.68390550142545e-107,0.597553142049607,0.942,0.801,4.696917615126e-103,"pDC","CHCHD2"
"SELENOF",1.51051229349372e-105,0.604221682855816,0.747,0.382,4.21327194024202e-101,"pDC","SELENOF"
"PPM1G",1.93158617547133e-104,0.594635468718124,0.614,0.281,5.38777331924218e-100,"pDC","PPM1G"
"MX1",3.49098019323703e-104,0.630124109692489,0.587,0.26,9.73739105299606e-100,"pDC","MX1"
"SSR1",2.50058495188501e-103,0.550376899985533,0.642,0.295,6.97488160629285e-99,"pDC","SSR1"
"DNAJA1",2.43191557631462e-99,0.57482107167208,0.66,0.316,6.78334211701437e-95,"pDC","DNAJA1"
"DDOST",4.48907382103704e-99,0.591888832471048,0.692,0.347,1.25213736090186e-94,"pDC","DDOST"
"CALM22",4.69809511652515e-98,0.698805874611859,0.885,0.647,1.31043967085236e-93,"pDC","CALM2"
"SPCS2",1.00855101113967e-97,0.600467243440692,0.735,0.378,2.81315133537187e-93,"pDC","SPCS2"
"H2AFY2",1.82702931477577e-97,0.545975178739442,0.682,0.327,5.09613286770405e-93,"pDC","H2AFY"
"CCDC69",3.554883306074e-97,0.545656607780446,0.635,0.3,9.91563600563222e-93,"pDC","CCDC69"
"ERGIC3",6.8453136709426e-94,0.582875882665622,0.684,0.344,1.90936334223602e-89,"pDC","ERGIC3"
"SUB1",1.13306494817971e-93,0.59655358192463,0.918,0.703,3.16045805995767e-89,"pDC","SUB1"
"KDELR2",1.10548490962577e-92,0.538401976804193,0.529,0.233,3.08352905841916e-88,"pDC","KDELR2"
"RPL22L11",1.88473024179754e-92,0.592088364934618,0.759,0.422,5.25707806344587e-88,"pDC","RPL22L1"
"TUBB",8.49884017299634e-92,0.630761492324289,0.787,0.471,2.37058148945387e-87,"pDC","TUBB"
"PAXX2",1.32127575340048e-91,0.628665933788933,0.778,0.455,3.68543445895997e-87,"pDC","PAXX"
"CYBA2",1.39332078524311e-91,0.736668586042972,0.952,0.793,3.88638966627861e-87,"pDC","CYBA"
"DDIT41",7.40113112485401e-91,0.550893093530491,0.635,0.303,2.06439750465553e-86,"pDC","DDIT4"
"RPN1",2.14083420085693e-90,0.614410673851363,0.664,0.343,5.97142883645022e-86,"pDC","RPN1"
"DSTN",4.07352960686445e-90,0.559559693153419,0.626,0.297,1.1362296132427e-85,"pDC","DSTN"
"TRIM22",2.06773043771599e-89,0.52105768066391,0.709,0.368,5.76752050992122e-85,"pDC","TRIM22"
"COMMD6",1.51319294373623e-88,0.563174453477813,0.93,0.824,4.22074907796347e-84,"pDC","COMMD6"
"COX5A1",3.26975913505746e-88,0.702178514294431,0.768,0.484,9.12033915541577e-84,"pDC","COX5A"
"TMED2",6.95096663432397e-88,0.52338490741265,0.612,0.295,1.93883312331199e-83,"pDC","TMED2"
"SRPRA",3.31490938563953e-87,0.508511066337055,0.59,0.273,9.24627674936435e-83,"pDC","SRPRA"
"ATP5F1B1",5.10375539934117e-87,0.589292364400088,0.848,0.562,1.42359049353823e-82,"pDC","ATP5F1B"
"AKAP9",8.76661447026496e-87,0.529560898859622,0.596,0.282,2.44527177419101e-82,"pDC","AKAP9"
"NR3C1",1.15573499186157e-84,0.55606506662955,0.631,0.311,3.22369161279948e-80,"pDC","NR3C1"
"BST21",6.78056426751227e-81,0.653249705561179,0.761,0.46,1.8913027911372e-76,"pDC","BST2"
"PSMA6",2.43554810447754e-80,0.542145832326983,0.704,0.38,6.79347432781921e-76,"pDC","PSMA6"
"GABARAPL21",3.05149634116017e-79,0.518135500095142,0.719,0.403,8.51153874439806e-75,"pDC","GABARAPL2"
"BRK12",2.24758846362805e-77,0.504967848599991,0.855,0.556,6.26919850159772e-73,"pDC","BRK1"
"ATP6V0C1",8.72666056451719e-75,0.585274695873954,0.811,0.56,2.43412743126078e-70,"pDC","ATP6V0C"
"TMEM258",5.87918403322575e-74,0.555333857968573,0.855,0.583,1.63988080238766e-69,"pDC","TMEM258"
"SELPLG1",1.59709983787905e-71,0.596459287032697,0.695,0.409,4.45479057779604e-67,"pDC","SELPLG"
"NME21",2.13177166860085e-69,0.539373888756166,0.832,0.586,5.94615071522834e-65,"pDC","NME2"
"BTG2",2.57776405519514e-68,1.04744017839622,0.604,0.338,7.1901572791558e-64,"pDC","BTG2"
"MTDH",8.61304320153128e-66,0.534220357881843,0.767,0.493,2.40243614020312e-61,"pDC","MTDH"
"HSPA51",6.24788831379783e-64,0.501891596211708,0.743,0.444,1.74272348736763e-59,"pDC","HSPA5"
"TMBIM6",1.04240511815774e-63,0.501316685131739,0.88,0.657,2.90758059607739e-59,"pDC","TMBIM6"
"TRDV2",0,3.975493661261,0.938,0.005,0,"γδ T","TRDV2"
"TRGV9",0,3.26149022067662,0.919,0.038,0,"γδ T","TRGV9"
"DUSP2",0,1.72276795413524,0.669,0.278,0,"γδ T","DUSP2"
"TRDC",0,1.7214364794571,0.571,0.079,0,"γδ T","TRDC"
"KLRB11",0,1.64479581107706,0.809,0.218,0,"γδ T","KLRB1"
"KLRG1",0,1.52218567804268,0.693,0.155,0,"γδ T","KLRG1"
"CCL53",0,1.34427610769105,0.995,0.402,0,"γδ T","CCL5"
"CST72",0,1.21032456180599,0.968,0.36,0,"γδ T","CST7"
"TNFAIP3",0,1.17456055274573,0.687,0.398,0,"γδ T","TNFAIP3"
"LYAR",0,1.16268089264464,0.668,0.253,0,"γδ T","LYAR"
"NKG72",0,1.12445547580149,0.995,0.409,0,"γδ T","NKG7"
"KLRD11",0,1.11183877347441,0.735,0.247,0,"γδ T","KLRD1"
"JUN",0,1.08389635048716,0.696,0.515,0,"γδ T","JUN"
"HOPX1",0,1.04061133420428,0.662,0.234,0,"γδ T","HOPX"
"CD3D2",0,1.03803295987932,0.881,0.43,0,"γδ T","CD3D"
"CTSW2",0,1.02052188211118,0.919,0.388,0,"γδ T","CTSW"
"GZMA2",0,1.01577190676884,0.893,0.324,0,"γδ T","GZMA"
"GZMM2",0,1.01134151724523,0.854,0.393,0,"γδ T","GZMM"
"IL322",0,1.00348368653756,0.986,0.576,0,"γδ T","IL32"
"CXCR42",0,0.991123876921483,0.701,0.45,0,"γδ T","CXCR4"
"SPOCK22",0,0.977980895362374,0.705,0.334,0,"γδ T","SPOCK2"
"TRBC11",0,0.939763480057403,0.674,0.295,0,"γδ T","TRBC1"
"CD3G2",0,0.934038670054226,0.743,0.358,0,"γδ T","CD3G"
"CD3E2",0,0.919402246243771,0.973,0.553,0,"γδ T","CD3E"
"SYNE22",0,0.90428346005822,0.668,0.321,0,"γδ T","SYNE2"
"GNLY1",0,0.882508512461929,0.728,0.306,0,"γδ T","GNLY"
"CD691",0,0.879293211360198,0.711,0.441,0,"γδ T","CD69"
"CD2471",0,0.824329363179192,0.776,0.392,0,"γδ T","CD247"
"CCL41",0,0.815827009511377,0.556,0.203,0,"γδ T","CCL4"
"SAMD3",0,0.794692815953624,0.508,0.199,0,"γδ T","SAMD3"
"ARL4C2",0,0.776819776574246,0.663,0.349,0,"γδ T","ARL4C"
"HCST2",0,0.752086507720424,0.953,0.767,0,"γδ T","HCST"
"PIK3R1",0,0.736410089157214,0.511,0.31,0,"γδ T","PIK3R1"
"SYNE11",0,0.724673237057412,0.548,0.283,0,"γδ T","SYNE1"
"FGFBP21",0,0.71655521267997,0.565,0.245,0,"γδ T","FGFBP2"
"PTPRCAP3",0,0.712340815614364,0.866,0.568,0,"γδ T","PTPRCAP"
"C12orf752",0,0.703844802134951,0.559,0.251,0,"γδ T","C12orf75"
"PPP1R15A1",0,0.6998289139535,0.647,0.459,0,"γδ T","PPP1R15A"
"PPP2R5C2",0,0.689698338545645,0.63,0.38,0,"γδ T","PPP2R5C"
"LITAF2",0,0.6868596670939,0.836,0.569,0,"γδ T","LITAF"
"ZFP36L2",0,0.648986221807974,0.866,0.758,0,"γδ T","ZFP36L2"
"PRF11",0,0.606314223554908,0.728,0.295,0,"γδ T","PRF1"
"IL7R2",0,0.595315642793329,0.614,0.363,0,"γδ T","IL7R"
"PAXX3",0,0.592168741452707,0.675,0.45,0,"γδ T","PAXX"
"APMAP1",0,0.582624749408217,0.513,0.255,0,"γδ T","APMAP"
"ALOX5AP2",0,0.571914212314935,0.526,0.329,0,"γδ T","ALOX5AP"
"SRSF7",0,0.570283285177615,0.673,0.507,0,"γδ T","SRSF7"
"CALM12",0,0.561862846510633,0.969,0.875,0,"γδ T","CALM1"
"HLA-C1",0,0.546306594157737,0.995,0.979,0,"γδ T","HLA-C"
"GZMH2",0,0.542662690682476,0.656,0.272,0,"γδ T","GZMH"
"PARP81",0,0.540788030707294,0.821,0.636,0,"γδ T","PARP8"
"TSC22D31",0,0.528812175767801,0.884,0.799,0,"γδ T","TSC22D3"
"GNG21",0,0.528077463378592,0.586,0.366,0,"γδ T","GNG2"
"CD993",0,0.527013520911066,0.903,0.701,0,"γδ T","CD99"
"LBH",0,0.513986609451297,0.53,0.318,0,"γδ T","LBH"
"LCK3",0,0.504026461584397,0.715,0.443,0,"γδ T","LCK"
"HSPA52",3.02346061873492e-278,0.514113066665183,0.612,0.441,8.43333870383731e-274,"γδ T","HSPA5"
"DUSP11",1.7583103133919e-200,0.584834447018872,0.791,0.683,4.90445495714403e-196,"γδ T","DUSP1"
"IRF11",1.92700998789986e-196,0.577219872041893,0.595,0.462,5.37500895924907e-192,"γδ T","IRF1"
"NFKBIA1",2.62126351390024e-142,0.742369570095218,0.714,0.647,7.31149031932195e-138,"γδ T","NFKBIA"
"ZFP363",6.18269134444955e-103,0.564814576028801,0.734,0.668,1.72453809670731e-98,"γδ T","ZFP36"
